position COMBINED_rate(cM/Mb) Genetic_Map(cM)
72892105 3.2425002253 111.6507913527
72892241 3.2461674293 111.6512323327
72892863 3.2453757297 111.6532514488
72893913 3.2424899147 111.6566590934
72894388 3.2399967100 111.6581992761
72895143 3.2406217269 111.6606454736
72895639 3.2558682569 111.6622528220
72896102 3.2561999362 111.6637602890
72897492 3.2809123785 111.6682864069
72900003 3.2828189428 111.6765247779
72900716 3.3012721380 111.6788654278
72901712 3.3711562972 111.6821534948
72901879 3.3718912840 111.6827164779
72902841 4.1801789702 111.6859602373
72902924 5.0578654040 111.6863071922
72903128 5.1892197971 111.6873389967
72903533 5.3952684710 111.6894406307
72907503 3.1679823224 111.7108598466
72908854 2.2186720918 111.7151397907
72910319 2.2198714693 111.7183901453
72911057 2.1725970973 111.7200284105
72911641 2.1497568962 111.7212972072
72911700 2.1492922491 111.7214240428
72913636 2.4616557648 111.7255850726
72913697 2.7905404932 111.7257352336
72914010 4.8400485058 111.7266086728
72914477 4.9513051287 111.7288689754
72914698 7.3869021754 111.7299632139
72914800 22.7899078854 111.7307166779
72915211 23.0296139368 111.7400833300
72916464 3.8889306866 111.7689394363
72916720 3.8973639175 111.7699350025
72917123 3.8985471723 111.7715056402
72917356 3.9072337375 111.7724140017
72917992 3.8890788758 111.7748990024
72918550 3.8953224201 111.7770691084
72919124 3.8930520558 111.7793050234
72919449 3.7900418602 111.7805702654
72920062 2.7147884968 111.7828935610
72920157 1.1588930568 111.7831514659
72920854 1.1096422512 111.7839592144
72923654 1.1121089446 111.7870662127
72923886 1.1142308325 111.7873242220
72924008 1.1178103198 111.7874601581
72924331 1.1224744508 111.7878212109
72925145 1.1346841610 111.7887349051
72926420 1.1938579066 111.7901816274
72926501 1.1939429005 111.7902783299
72927263 1.2338344836 111.7911881143
72928218 1.2382417479 111.7923664263
72929122 1.2289053010 111.7934857968
72929689 1.2247072945 111.7941825861
72929769 1.2237658942 111.7942805627
72930294 1.2212472549 111.7949230398
72930666 1.2198423955 111.7953773438
72931567 1.4180174607 111.7964764218
72931614 1.4197481365 111.7965430686
72932072 8.5694597429 111.7971933132
72932144 12.0729513602 111.7978103143
72932824 12.1751435661 111.8060199213
72933060 12.1793139156 111.8088932552
72933408 12.1818483279 111.8131316564
72934702 12.1853942204 111.8288949681
72934909 12.1879808023 111.8314173447
72935518 12.1879808023 111.8388398250
72935696 12.1939086201 111.8410092856
72936129 12.2024110479 111.8462892481
72936688 12.2042053338 111.8531103958
72938316 12.3950717112 111.8729788421
72938673 14.1587910421 111.8774038827
72938770 16.0543106247 111.8787772855
72939798 18.0492683017 111.8952811168
72940917 19.0231454248 111.9154782480
72942553 19.4471643790 111.9466001139
72942592 19.4471643790 111.9473585533
72944691 19.4391635845 111.9881781514
72944843 19.3913493222 111.9911329042
72945946 8.3851305248 112.0125215625
72946356 8.0722426145 112.0159594660
72946878 8.0649446862 112.0201731767
72947502 8.0536896107 112.0252057022
72949692 8.0474330876 112.0428432824
72949868 8.0474679502 112.0442596306
72949904 8.0481515599 112.0445493395
72950515 8.0558751105 112.0494667601
72950785 8.0691280645 112.0516418464
72954216 8.6228842176 112.0793270248
72954756 8.8042377082 112.0839833822
72954905 8.8042377082 112.0852952137
72955832 8.7881997734 112.0934567420
72955994 5.7010543936 112.0948804304
72956378 2.9980921039 112.0970696353
72956411 1.6805128489 112.0971685723
72957383 1.7902408220 112.0988020308
72957839 1.6717504729 112.0996183806
72957871 3.1168943441 112.0996718766
72958371 3.1000507012 112.1012303238
72960622 3.3780197176 112.1082085379
72966644 3.4117992422 112.1285509727
72967647 7.1606721151 112.1319730073
72971195 5.4715108083 112.1573790720
72974341 1.0631724441 112.1745924450
72975173 0.8623801422 112.1754770044
72977686 1.3808612929 112.1776441657
72977812 1.9487340662 112.1778181543
72978075 2.2901893018 112.1783306713
72978333 2.2917678119 112.1789215402
72978420 2.2913180752 112.1791209240
72978421 2.2910380399 112.1791232153
72978674 2.2907321521 112.1797028479
72978956 2.2919197366 112.1803488344
72979882 2.2933626375 112.1824711520
72980120 2.2932739533 112.1830169724
72980555 2.2931510159 112.1840145465
72980649 2.2923653883 112.1842301027
72980799 2.2910505083 112.1845739575
72981569 2.2907356020 112.1863380664
72981685 3.0374887335 112.1866037917
72981791 2.7045013723 112.1869257656
72981859 2.1934198159 112.1871096716
72982397 0.3270669354 112.1882897315
72982915 0.2727187231 112.1884591522
72985760 0.0852921441 112.1892350369
72986306 0.0795696721 112.1892816065
72986962 0.2338340412 112.1893338042
72987200 0.4375654785 112.1893894567
72987271 0.6801542147 112.1894205238
72987274 0.6782515743 112.1894225643
72987524 0.7851897532 112.1895921272
72987787 0.8695023519 112.1897986321
72988019 0.7978303723 112.1900003566
72988032 0.7134828293 112.1900107284
72988137 0.5439073644 112.1900856441
72988306 0.4502580246 112.1901775645
72988416 0.3842321377 112.1902270928
72988453 0.3384046315 112.1902413094
72988466 0.2929339045 112.1902457087
72988839 0.1398456159 112.1903549730
72989671 0.1519477470 112.1904713246
72989773 0.1651476264 112.1904868233
72989796 0.1650862807 112.1904906217
72989887 0.1809296808 112.1905056445
72990547 0.9926934094 112.1906250581
72990734 1.0209317848 112.1908106918
72990791 1.0502464814 112.1908688849
72991128 1.2380062339 112.1912228179
72991386 1.3431481124 112.1915422235
72991613 1.5841953214 112.1918471182
72992590 1.4624898785 112.1933948770
72992862 1.4706930729 112.1937926742
72993175 1.1018617027 112.1942530012
72993596 1.1023793889 112.1947168850
72993773 1.0027475165 112.1949120061
72993820 0.9365715076 112.1949591352
72993988 0.8933988235 112.1951164793
72994092 0.8939174686 112.1952093927
72994312 0.8945067920 112.1954060546
72994356 0.8920893542 112.1954454129
72994392 0.8898124395 112.1954775281
72994727 0.9016704189 112.1957756153
72994871 0.9274420709 112.1959054558
72995306 1.0299949959 112.1963088931
72996025 1.0731675771 112.1970494595
72996207 1.0880617479 112.1972447760
72996436 1.0993353710 112.1974939421
72996715 1.1118685797 112.1978006567
72996835 1.1338165111 112.1979340809
72996865 1.1524669648 112.1979680954
72996896 1.1646522738 112.1980038219
72997391 1.1662878449 112.1985803248
72997589 1.1763358892 112.1988112498
72997643 1.1819346336 112.1988747719
72998230 1.2109024527 112.1995685675
72998292 1.2543633121 112.1996436435
72998336 1.2541037545 112.1996988355
72999190 5.7088665458 112.2007698401
72999203 5.8693989047 112.2008440554
72999465 30.1193511482 112.2023818379
72999807 30.1185293549 112.2126826560
72999960 30.4453414036 112.2172907910
73000050 30.4607779891 112.2200308717
73000411 30.4607779891 112.2310272125
73000470 30.4607779891 112.2328243984
73000605 30.4607779891 112.2369366035
73000679 30.4607779891 112.2391907010
73001037 30.4174554758 112.2500956596
73001059 8.0991102948 112.2507648436
73001262 5.5748524295 112.2524089630
73001653 3.4375859015 112.2545887303
73001723 1.5959533190 112.2548293613
73002449 1.6009021395 112.2559880234
73003702 1.6015355024 112.2579939538
73003797 1.6020351480 112.2581460996
73004290 1.6058744865 112.2589359030
73004716 1.6095536499 112.2596200055
73005515 1.6084147995 112.2609060389
73005778 1.6055132209 112.2613290520
73005974 1.6038937872 112.2616437325
73008023 1.6265604104 112.2649301109
73008380 1.7279108116 112.2655107930
73008897 1.7496314913 112.2664041229
73008956 1.7712317619 112.2665073511
73009216 1.7803915929 112.2669678714
73009588 1.8075183602 112.2676301771
73009961 1.8254619986 112.2683043814
73010364 1.7703245841 112.2690400426
73010648 1.5222569879 112.2695428148
73012102 1.1219744812 112.2717561764
73012284 0.9039594942 112.2719603758
73012431 0.8612807919 112.2720932578
73012440 0.8009867643 112.2721010094
73013152 0.7137716606 112.2726713119
73013655 0.7036628793 112.2730303391
73013862 0.6980586762 112.2731759973
73014024 4.3182222999 112.2732890828
73014209 0.0920152041 112.2740879539
73014386 0.0858057655 112.2741042406
73014458 0.0856390397 112.2741104186
73014476 0.0853334451 112.2741119601
73014662 0.0852567971 112.2741278322
73014739 0.0852735242 112.2741343969
73014929 0.0863922984 112.2741505989
73015083 0.0883989221 112.2741639033
73015330 0.1155998304 112.2741857379
73015500 0.5545389529 112.2742053898
73015526 1.2448987454 112.2742198078
73015835 1.2740067437 112.2746044816
73016319 7.3994066684 112.2752211008
73016539 2.8832663336 112.2768489703
73018006 2.3347269648 112.2810787220
73018369 2.1655081926 112.2819262279
73018836 2.1518389444 112.2829375202
73019740 3.8299832687 112.2848827826
73019919 4.1278862484 112.2855683496
73020076 4.2328415005 112.2862164278
73020083 4.3300615790 112.2862460577
73020110 4.3854302119 112.2863629693
73020119 4.4636511912 112.2864024382
73020170 4.4323643362 112.2866300844
73020207 4.1844858052 112.2867940819
73020259 4.0698235765 112.2870116751
73020569 4.0642588295 112.2882733204
73020684 4.0562074198 112.2887407102
73020845 4.0166651758 112.2893937596
73021056 3.9096590257 112.2902412760
73021368 3.6706693817 112.2914610896
73021602 3.6082668710 112.2923200262
73021827 2.7968443220 112.2931318863
73021843 1.2685976503 112.2931766358
73021933 0.9515972070 112.2932908096
73022298 0.9536580860 112.2936381425
73022368 0.9645504769 112.2937048986
73022727 0.9977855841 112.2940511722
73023132 1.0045616764 112.2944552754
73023575 1.0059821760 112.2949002962
73023641 1.0056261504 112.2949666910
73023686 1.0065834525 112.2950119442
73023707 1.0060492597 112.2950330825
73024492 1.0062235747 112.2958228311
73025762 1.0075941053 112.2971007351
73025802 1.0087486481 112.2971410388
73025853 1.0098177606 112.2971924850
73025996 1.0102379983 112.2973368890
73026469 1.0328053721 112.2978147315
73027267 1.2435812922 112.2986389102
73027467 1.4587587508 112.2988876265
73028603 1.1591005144 112.3005447764
73028656 1.3256463880 112.3006062087
73028757 1.5452730634 112.3007400990
73028785 1.6440946344 112.3007833667
73029151 0.4491262668 112.3013851053
73029240 0.1222486333 112.3014250775
73029902 0.1263441030 112.3015060061
73032031 0.0501694940 112.3017749927
73033056 0.0700635385 112.3018264165
73033190 2.0256129882 112.3018358050
73033449 0.5806878472 112.3023604387
73033825 0.2972402036 112.3025787774
73033840 0.0308699054 112.3025832360
73034401 0.0194897895 112.3026005540
73034626 0.0140107974 112.3026049392
73035052 0.0140107974 112.3026109078
73037651 0.0137966526 112.3026473219
73037998 0.0137966526 112.3026521093
73038504 0.0137634703 112.3026590904
73038548 0.0137634703 112.3026596960
73038916 0.0137634703 112.3026647610
73038925 0.7656215818 112.3026648848
73038937 1.4896566843 112.3026740723
73039403 0.0206960612 112.3033682523
73039466 0.0207106024 112.3033695562
73040268 0.0207106024 112.3033861661
73040714 0.0207112389 112.3033954030
73040968 0.0207112389 112.3034006636
73041270 0.0207098594 112.3034069184
73041336 0.0207098594 112.3034082853
73041757 0.0207098594 112.3034170041
73041801 0.0207098594 112.3034179154
73042793 0.0214999606 112.3034384595
73042830 0.0220593105 112.3034392550
73043279 0.0232594854 112.3034491597
73043493 0.0248088214 112.3034541372
73043643 0.0259747988 112.3034578585
73044266 0.0270684466 112.3034740408
73044503 0.0340604224 112.3034804561
73044949 0.1873116114 112.3034956470
73045049 0.4289551829 112.3035143782
73045302 0.6382049299 112.3036229038
73046830 0.6289984617 112.3045980810
73046926 0.6164916908 112.3046584648
73048346 3.5960317324 112.3055338830
73048515 2.4542177332 112.3061416124
73048540 0.5905346006 112.3062029678
73048874 0.5889093864 112.3064002064
73049695 0.5961988337 112.3068837010
73049812 0.6072228312 112.3069534562
73050153 0.6903979976 112.3071605192
73050580 0.7149459448 112.3074553192
73050748 0.7014630638 112.3075754301
73050916 0.6845187170 112.3076932759
73051057 0.6845069091 112.3077897930
73051313 0.6696502753 112.3079650268
73051568 0.6670128652 112.3081357876
73052284 0.7416671643 112.3086133688
73052448 0.8746206044 112.3087350022
73052546 1.0419473966 112.3088207151
73052773 1.0445088893 112.3090572371
73053587 1.0346406389 112.3099074674
73054322 1.1554388918 112.3106679282
73054335 1.1550022523 112.3106829489
73054374 1.7909934719 112.3107279940
73054396 2.7671941634 112.3107673959
73054804 14.2481170383 112.3118964111
73055415 14.3976255645 112.3206020106
73056142 14.4001201247 112.3310690844
73057479 24.9413692656 112.3503220450
73057833 24.9374745848 112.3591512897
73057895 24.8914197868 112.3606974131
73058030 23.9092701844 112.3640577548
73058178 17.6716519686 112.3675963268
73058202 9.2750830720 112.3680204464
73058483 0.2632813528 112.3706267448
73059529 0.2636791760 112.3709021371
73059908 0.2651353619 112.3710020715
73059953 0.2658034654 112.3710140026
73060451 0.2679291465 112.3711463727
73061695 0.2691235566 112.3714796766
73061991 0.2699175326 112.3715593371
73062942 0.2704433081 112.3718160287
73063481 0.2979714763 112.3719617977
73063580 0.4265592192 112.3719912968
73064016 15.8956036447 112.3721772767
73065132 15.8567247860 112.3899167703
73065152 15.8420057099 112.3902339048
73065200 15.8104619608 112.3909943211
73065266 15.8047845565 112.3920378116
73065628 15.8688197995 112.3977591436
73066449 13.5325002445 112.4107874446
73066985 2.2334918987 112.4180408648
73067451 1.0661870557 112.4190816720
73068693 1.0057716607 112.4204058763
73069300 0.8783927433 112.4210163797
73070557 0.8784077162 112.4221205194
73070966 0.8761450264 112.4224797882
73071094 0.8768886646 112.4225919347
73071211 0.8769199613 112.4226945307
73071451 0.8760024181 112.4229049915
73071464 0.8756953569 112.4229163795
73072616 0.8754290110 112.4239251806
73073261 0.8810276010 112.4244898323
73073282 0.8857125479 112.4245083339
73074070 0.8391363501 112.4252062753
73075075 0.8153451454 112.4260496074
73075326 0.8020972585 112.4262542590
73075648 0.8009566342 112.4265125343
73076438 0.7960655258 112.4271452901
73077718 0.5209548619 112.4281642539
73077812 0.2698909912 112.4282132237
73078633 0.2695320896 112.4284348042
73079328 0.3520300252 112.4286221290
73080499 0.3520100025 112.4290343562
73081488 0.3520100025 112.4293824941
73081576 0.3520100025 112.4294134709
73081684 0.3520045622 112.4294514880
73081746 0.2865354842 112.4294733123
73082206 0.2337395740 112.4296051186
73082365 0.1851093759 112.4296422832
73083303 0.1555943886 112.4298159158
73083465 0.1304072793 112.4298411221
73083591 0.1026523896 112.4298575534
73084205 0.0896261970 112.4299205820
73084318 0.0784886389 112.4299307097
73084470 0.0716198434 112.4299426400
73084526 0.0646799070 112.4299466507
73084754 0.0603542663 112.4299613977
73084974 0.0590466092 112.4299746757
73084975 0.0572801655 112.4299747347
73087595 0.0554279117 112.4301248088
73087623 0.0554279117 112.4301263607
73087637 0.0540612023 112.4301271367
73087734 0.0531906035 112.4301323807
73087926 0.0527385359 112.4301425933
73088113 0.0527572990 112.4301524554
73088120 0.0518707407 112.4301528247
73088450 0.0515679789 112.4301699420
73088615 0.0522406973 112.4301784507
73088668 0.0531165922 112.4301812195
73088829 0.0562168883 112.4301897713
73090385 1.3469658065 112.4302772447
73091299 0.4861944234 112.4315083715
73091633 0.4506379639 112.4316707604
73091798 2.3833926931 112.4317451157
73095125 2.7312620932 112.4396746632
73095194 9.8434322416 112.4398631203
73096412 9.8440743063 112.4518524207
73097283 9.8439039140 112.4604266095
73097315 9.8402466276 112.4607416144
73097544 9.8388926293 112.4629950309
73098650 8.1100607983 112.4738768461
73098721 5.5673788760 112.4744526604
73099089 3.7446572283 112.4765014559
73101460 3.6432189305 112.4853800381
73102328 1.3449538156 112.4885423522
73103243 1.0962572957 112.4897729849
73105148 1.0962251856 112.4918613551
73105170 0.5233453266 112.4918854720
73105343 0.2006049003 112.4919760108
73108624 0.2017255179 112.4926341954
73109797 0.2066853307 112.4928708195
73109821 0.2131642686 112.4928757799
73110149 0.2299708178 112.4929456978
73110299 0.2527943925 112.4929801934
73111920 0.2491684414 112.4933899731
73112043 0.3688252261 112.4934206208
73112183 0.3653504974 112.4934722564
73112916 0.4752069625 112.4937400583
73114166 0.4793446197 112.4943340670
